ID,age,seen
19830934,22,YES
19830988,22,YES
19831007,22,NO
19831080,22,YES
19831097,22,NO
19831187,22,NO
19831220,22,NO
19831250,22,NO
19831315,22,NO
19831361,22,YES
19831373,22,NO
19831466,22,NO
19840141,22,NO
19840240,22,NO
19840248,22,YES
19840333,22,NO
19840352,22,YES
19840376,22,NO
19840400,22,YES
19840435,22,NO
19840442,22,YES
19840523,22,NO
19840748,22,YES
19840752,22,YES
19840756,22,NO
19840799,22,YES
19840833,22,NO
19840846,22,YES
19840919,22,NO
19840930,22,NO
19841057,22,NO
19841061,22,NO
19841076,22,NO
19841077,22,YES
19841278,22,YES
19841282,22,NO
19841319,22,YES
19841372,22,YES
19841387,22,NO
19841388,22,NO
19841398,22,NO
19860035,22,YES
19860036,22,NO
19860052,22,YES
19860055,22,YES
19860064,22,YES
19860192,22,NO
19860221,22,YES
19860304,22,NO
19860326,22,YES
19860343,22,NO
19860345,22,NO
19860448,22,NO
19860549,22,NO
19860577,22,NO
19860636,22,NO
19860681,22,NO
19860695,22,NO
19860871,22,NO
19860915,22,NO
19860948,22,NO
19860960,22,YES
19861198,22,YES
19861249,22,NO
19861314,22,YES
19861380,22,YES
19861390,22,NO
19870086,22,NO
19870216,22,NO
19870221,22,NO
19870342,22,YES
19870389,22,YES
19870391,22,NO
19870466,22,YES
19870542,22,YES
19870547,22,YES
19870597,22,YES
19870664,22,NO
19870755,22,NO
19870757,22,YES
19870804,22,NO
19870832,22,YES
19870847,22,YES
19870866,22,YES
19870867,22,NO
19870869,22,NO
19871017,22,NO
19871248,22,YES
19871270,22,NO
19871281,22,NO
19871331,22,YES
19871378,22,NO
19871380,22,NO
19871387,22,YES
19872017,22,NO
19872112,22,YES
19872136,22,NO
19872188,22,NO
19872252,22,YES
19880024,22,NO
19880063,22,YES
19880370,22,YES
19880373,22,YES
19880383,22,YES
19880472,22,YES
19880574,22,YES
19880587,22,NO
19880643,22,NO
19880718,22,YES
19880728,22,YES
19880729,22,NO
19880947,22,NO
19880953,22,NO
19881023,22,YES
19881142,22,YES
19881160,22,YES
19881365,22,NO
19881391,22,NO
19881396,22,YES
19881402,22,NO
19881446,22,NO
19881451,22,NO
19890001,22,NO
19890012,22,NO
19890024,22,YES
19890092,22,YES
19890115,22,NO
19890513,22,NO
19890538,22,YES
19890685,22,NO
19890829,22,YES
19891226,22,YES
19891330,22,YES
19891382,22,NO
19891423,22,YES
19891441,22,NO
19891529,22,YES
19900174,22,YES
19900189,22,YES
19900192,22,YES
19900198,22,NO
19900231,22,NO
19900248,22,YES
19900275,22,YES
19900340,22,YES
19900389,22,NO
19900395,22,YES
19900491,22,YES
19900558,22,NO
19900581,22,YES
19900588,22,YES
19900662,22,YES
19900665,22,YES
19900715,22,NO
19900727,22,YES
19900903,22,NO
19900934,22,NO
19900944,22,YES
19900952,22,NO
19900970,22,NO
19901079,22,YES
19901286,22,YES
19901335,22,NO
19901344,22,NO
19910034,22,NO
19910053,22,YES
19910069,22,NO
19910108,22,YES
19910162,22,YES
19910184,22,NO
19910637,22,NO
19910737,22,NO
19910852,22,NO
19910992,22,YES
19911051,22,YES
19911267,22,NO
19911305,22,NO
19911367,22,YES
19911424,22,NO
19911430,22,NO
19911434,22,NO
19911436,22,NO
19911447,22,NO
19911509,22,YES
19930273,22,YES
19930342,22,NO
19930345,22,YES
19930553,22,NO
19930720,22,NO
19930850,22,NO
19930945,22,YES
19931241,22,NO
19931326,22,YES
19931424,22,NO
19931557,22,NO
19940065,22,NO
19940105,22,YES
19940111,22,YES
19940294,22,NO
19940441,22,YES
19940901,22,NO
19940955,22,NO
19941159,22,NO
19941353,22,YES
19941734,22,YES
19941757,22,YES
19941762,22,NO
19941802,22,NO
19942035,22,NO
19942426,22,NO
19942502,22,NO
19942504,22,NO
19960284,22,YES
19960618,22,NO
19960813,22,YES
19960849,22,NO
19960851,22,YES
19960887,22,YES
19960927,22,NO
19960962,22,YES
19960999,22,YES
19961021,22,NO
19961332,22,YES
19961334,22,YES
19961370,22,NO
19961536,22,NO
19961568,22,NO
19961582,22,NO
19961620,22,YES
19961642,22,YES
19961688,22,NO
19961703,22,YES
19961886,22,NO
19961889,22,NO
19962014,22,NO
19962033,22,NO
19962167,22,YES
19962474,22,NO
19962514,22,NO
19962792,22,NO
19980511,22,YES
19980521,22,YES
19980571,22,YES
19980809,22,NO
19980957,22,YES
19980996,22,YES
19981169,22,YES
19981244,22,NO
19981312,22,NO
19981361,22,YES
19981560,22,NO
19981593,22,NO
19981633,22,NO
19981770,22,NO
19981869,22,NO
19981964,22,YES
19982231,22,NO
19982319,22,YES
19982339,22,NO
19982508,22,YES
19982565,22,YES
19982600,22,YES
20000035,22,YES
20000301,22,NO
20000329,22,YES
20000339,22,NO
20000609,22,NO
20000688,22,YES
20000705,22,NO
20000997,22,YES
20001008,22,NO
20001054,22,NO
20001098,22,YES
20001110,22,YES
20001351,22,YES
20001482,22,YES
20001506,22,NO
20001551,22,YES
20001791,22,YES
20001893,22,NO
20002117,22,NO
20002279,22,YES
20002330,22,NO
20002403,22,YES
20002755,22,YES
20020413,22,NO
20020735,22,YES
20020965,22,YES
20021493,22,YES
20021740,22,NO
20021748,22,YES
20021890,22,NO
20022077,22,YES
20022310,22,YES
20022450,22,YES
20022693,22,NO
20022761,22,NO
20040088,22,YES
20040275,22,NO
20040310,22,NO
20040400,22,YES
20040455,22,NO
20040498,22,YES
20040520,22,YES
20040657,22,NO
20040737,22,YES
20041422,22,NO
20041456,22,YES
20041535,22,YES
20041735,22,YES
20042128,22,YES
19730159,23,YES
19730184,23,YES
19730241,23,NO
19730261,23,NO
19730304,23,NO
19730309,23,NO
19730316,23,NO
19730337,23,YES
19730452,23,YES
19730487,23,NO
19730539,23,YES
19730553,23,YES
19730633,23,YES
19730671,23,NO
19730694,23,NO
19730741,23,NO
19730841,23,NO
19730861,23,NO
19730869,23,NO
19730902,23,NO
19730932,23,YES
19730949,23,YES
19730998,23,YES
19731059,23,YES
19731061,23,YES
19731251,23,YES
19731391,23,NO
19731400,23,YES
19731409,23,NO
19731444,23,NO
19731451,23,YES
19731478,23,NO
19750040,23,NO
19750067,23,NO
19750072,23,YES
19750075,23,NO
19750095,23,NO
19750124,23,YES
19750154,23,YES
19750199,23,NO
19750205,23,NO
19750243,23,YES
19750281,23,YES
19750300,23,NO
19750386,23,YES
19750474,23,YES
19750485,23,NO
19750571,23,YES
19750574,23,NO
19750603,23,YES
19750615,23,NO
19750651,23,NO
19750658,23,YES
19751086,23,YES
19751163,23,YES
19751257,23,YES
19751258,23,NO
19751382,23,YES
19751387,23,NO
19751420,23,NO
19751523,23,NO
19751535,23,NO
19751578,23,NO
19751647,23,NO
19751671,23,NO
19751672,23,YES
19751715,23,YES
19760038,23,NO
19760056,23,NO
19760057,23,YES
19760090,23,NO
19760094,23,NO
19760133,23,NO
19760195,23,NO
19760241,23,NO
19760284,23,NO
19760315,23,NO
19760321,23,NO
19760367,23,NO
19760376,23,YES
19760445,23,YES
19760549,23,YES
19760557,23,YES
19760569,23,NO
19760570,23,YES
19760575,23,NO
19760657,23,NO
19760683,23,NO
19760694,23,NO
19760711,23,NO
19761003,23,NO
19761031,23,NO
19761258,23,NO
19761290,23,YES
19761305,23,YES
19761316,23,YES
19761507,23,NO
19761606,23,YES
19761731,23,NO
19761745,23,YES
19761753,23,NO
19780067,23,NO
19780071,23,YES
19780179,23,NO
19780201,23,YES
19780213,23,YES
19780241,23,YES
19780246,23,NO
19780308,23,NO
19780404,23,YES
19780419,23,NO
19780425,23,NO
19780429,23,NO
19780480,23,NO
19780503,23,NO
19780505,23,NO
19780508,23,NO
19780637,23,NO
19780718,23,NO
19780731,23,NO
19780797,23,NO
19780802,23,NO
19780807,23,NO
19780891,23,NO
19780943,23,NO
19780944,23,NO
19780972,23,NO
19781087,23,NO
19781126,23,NO
19781129,23,NO
19781139,23,YES
19781181,23,NO
19781237,23,NO
19781257,23,NO
19781260,23,NO
19781312,23,NO
19781366,23,NO
19781411,23,NO
19781427,23,NO
19781434,23,NO
19781463,23,NO
19781467,23,NO
19800036,23,NO
19800037,23,NO
19800099,23,NO
19800120,23,NO
19800137,23,NO
19800146,23,NO
19800190,23,YES
19800229,23,NO
19800282,23,NO
19800310,23,YES
19800351,23,NO
19800375,23,YES
19800394,23,NO
19800432,23,NO
19800659,23,NO
19800676,23,NO
19800807,23,NO
19800873,23,NO
19800879,23,NO
19800904,23,NO
19800933,23,NO
19801000,23,NO
19801120,23,NO
19801121,23,NO
19801151,23,NO
19801242,23,YES
19801247,23,NO
19801272,23,NO
19801375,23,YES
19801467,23,NO
19830012,23,NO
19830039,23,NO
19830155,23,NO
19830177,23,NO
19830202,23,NO
19830258,23,YES
19830267,23,NO
19830297,23,NO
19830301,23,NO
19830326,23,NO
19830436,23,NO
19830445,23,NO
19830480,23,NO
19830523,23,NO
19830554,23,YES
19830588,23,YES
19830593,23,NO
19830756,23,YES
19830838,23,YES
19830905,23,YES
19830954,23,NO
19830991,23,NO
19831002,23,YES
19831038,23,NO
19831087,23,NO
19831092,23,NO
19831110,23,NO
19831227,23,NO
19831280,23,NO
19831312,23,NO
19831313,23,NO
19831460,23,NO
19831537,23,NO
19831542,23,NO
19840038,23,NO
19840060,23,NO
19840066,23,YES
19840072,23,NO
19840098,23,NO
19840182,23,NO
19840230,23,NO
19840293,23,YES
19840325,23,YES
19840337,23,NO
19840404,23,YES
19840453,23,NO
19840460,23,NO
19840488,23,NO
19840498,23,NO
19840550,23,NO
19840571,23,NO
19840576,23,NO
19840584,23,YES
19840586,23,YES
19840587,23,YES
19840668,23,NO
19840696,23,NO
19840751,23,YES
19840779,23,NO
19840789,23,NO
19840790,23,NO
19840812,23,NO
19840831,23,NO
19840853,23,YES
19840856,23,NO
19840871,23,YES
19840877,23,YES
19840878,23,NO
19840943,23,YES
19841111,23,NO
19841125,23,NO
19841161,23,NO
19841196,23,NO
19841208,23,YES
19841211,23,NO
19841226,23,NO
19841231,23,NO
19841255,23,NO
19841263,23,NO
19841287,23,NO
19841357,23,YES
19841390,23,YES
19841399,23,YES
19841456,23,NO
19860030,23,NO
19860072,23,NO
19860076,23,NO
19860362,23,YES
19860382,23,YES
19860427,23,NO
19860474,23,YES
19860504,23,NO
19860588,23,NO
19860590,23,NO
19860628,23,YES
19860717,23,YES
19860755,23,YES
19860832,23,NO
19860870,23,YES
19860891,23,YES
19860928,23,YES
19860968,23,NO
19861058,23,YES
19861236,23,NO
19861338,23,NO
19861452,23,NO
19870088,23,NO
19870132,23,YES
19870177,23,NO
19870179,23,NO
19870188,23,YES
19870204,23,NO
19870213,23,NO
19870247,23,YES
19870284,23,YES
19870320,23,YES
19870329,23,YES
19870415,23,NO
19870487,23,NO
19870489,23,YES
19870538,23,NO
19870576,23,NO
19870620,23,YES
19870639,23,NO
19870683,23,NO
19870728,23,NO
19870751,23,YES
19870767,23,YES
19870895,23,NO
19871160,23,YES
19871182,23,YES
19871221,23,YES
19871250,23,NO
19871256,23,NO
19871263,23,NO
19871280,23,YES
19871297,23,NO
19871353,23,NO
19871377,23,NO
19871434,23,YES
19872004,23,YES
19872058,23,YES
19872086,23,NO
19872105,23,YES
19872106,23,YES
19872173,23,NO
19872264,23,NO
19872270,23,YES
19872283,23,YES
19872284,23,YES
19872285,23,YES
19872304,23,NO
19872326,23,YES
19880226,23,NO
19880227,23,NO
19880239,23,NO
19880255,23,NO
19880265,23,YES
19880317,23,NO
19880506,23,NO
19880658,23,NO
19880669,23,NO
19880833,23,YES
19880841,23,NO
19881075,23,YES
19881109,23,NO
19881228,23,YES
19881267,23,NO
19881330,23,NO
19881354,23,YES
19881392,23,YES
19881400,23,YES
19881403,23,NO
19881425,23,NO
19881430,23,NO
19881474,23,YES
19890030,23,YES
19890075,23,NO
19890147,23,NO
19890180,23,YES
19890207,23,YES
19890258,23,YES
19890326,23,NO
19890393,23,NO
19890490,23,NO
19890516,23,NO
19890741,23,YES
19890822,23,YES
19890878,23,YES
19890881,23,YES
19891002,23,NO
19891209,23,YES
19891210,23,YES
19891235,23,NO
19891315,23,NO
19891390,23,NO
19891425,23,YES
19900315,23,NO
19900402,23,NO
19900563,23,NO
19900577,23,YES
19900617,23,NO
19900738,23,NO
19900765,23,NO
19900799,23,NO
19900811,23,YES
19900896,23,NO
19900926,23,NO
19901137,23,YES
19901178,23,YES
19901196,23,NO
19901224,23,NO
19910037,23,YES
19910245,23,NO
19910306,23,NO
19910408,23,YES
19910418,23,YES
19910502,23,YES
19910660,23,NO
19910662,23,NO
19910710,23,NO
19910809,23,NO
19910970,23,NO
19911005,23,NO
19911030,23,YES
19911033,23,YES
19911168,23,NO
19911269,23,NO
19911425,23,NO
19911428,23,NO
19911435,23,NO
19930012,23,NO
19930030,23,NO
19930343,23,YES
19930376,23,NO
19930528,23,YES
19930981,23,YES
19931017,23,NO
19931041,23,NO
19931063,23,YES
19931067,23,NO
19931156,23,YES
19931359,23,NO
19931571,23,NO
19931578,23,NO
19940069,23,YES
19940418,23,YES
19940420,23,YES
19940568,23,YES
19940593,23,NO
19940658,23,NO
19940821,23,YES
19940940,23,YES
19940959,23,YES
19940960,23,YES
19941444,23,NO
19941529,23,NO
19941893,23,YES
19941954,23,NO
19941963,23,YES
19942058,23,YES
19942068,23,NO
19942119,23,YES
19942201,23,YES
19942398,23,NO
19942538,23,NO
19942663,23,NO
19942986,23,YES
19960129,23,YES
19960148,23,YES
19960210,23,YES
19960245,23,NO
19960387,23,YES
19960441,23,NO
19960561,23,YES
19960601,23,NO
19960603,23,NO
19960818,23,YES
19960856,23,NO
19960878,23,NO
19960881,23,NO
19960901,23,NO
19961062,23,NO
19961233,23,YES
19961441,23,NO
19961490,23,NO
19961755,23,YES
19961762,23,NO
19961791,23,YES
19961794,23,NO
19961827,23,NO
19961862,23,NO
19961866,23,NO
19961914,23,YES
19961967,23,YES
19961982,23,NO
19962000,23,YES
19962043,23,NO
19962059,23,YES
19962120,23,YES
19962169,23,YES
19962175,23,YES
19962219,23,NO
19962331,23,YES
19962344,23,YES
19962359,23,YES
19962362,23,YES
19962567,23,NO
19962573,23,NO
19962584,23,NO
19962614,23,YES
19962663,23,NO
19962744,23,NO
19980461,23,NO
19980463,23,YES
19980753,23,NO
19980754,23,NO
19980882,23,YES
19980975,23,NO
19981039,23,YES
19981057,23,YES
19981115,23,YES
19981307,23,NO
19981331,23,NO
19981445,23,YES
19981562,23,NO
19981641,23,NO
19981642,23,NO
19981945,23,NO
19981954,23,YES
19981965,23,YES
19982128,23,NO
19982155,23,NO
19982175,23,YES
19982281,23,NO
19982340,23,YES
19982490,23,NO
19982588,23,YES
19982620,23,YES
20000131,23,YES
20000199,23,NO
20000608,23,YES
20000618,23,YES
20000624,23,YES
20000637,23,YES
20000700,23,NO
20000779,23,NO
20000842,23,YES
20000905,23,YES
20001007,23,NO
20001035,23,YES
20001160,23,NO
20001297,23,NO
20001429,23,YES
20001461,23,YES
20001573,23,YES
20001612,23,NO
20001655,23,NO
20001794,23,YES
20001796,23,YES
20001826,23,NO
20001897,23,YES
20001961,23,YES
20002158,23,YES
20002255,23,YES
20002293,23,NO
20002343,23,NO
20002358,23,NO
20002411,23,NO
20002494,23,YES
20002573,23,NO
20002712,23,NO
20002774,23,NO
20020243,23,YES
20020273,23,NO
20020333,23,NO
20020381,23,NO
20020573,23,NO
20020977,23,YES
20021104,23,YES
20021291,23,YES
20021301,23,NO
20021396,23,NO
20021517,23,NO
20021681,23,YES
20021729,23,NO
20021780,23,YES
20021994,23,NO
20022053,23,YES
20022090,23,NO
20022218,23,YES
20022385,23,NO
20022584,23,NO
20022690,23,YES
20040041,23,YES
20040536,23,YES
20040586,23,YES
20041085,23,YES
20041187,23,NO
20041226,23,NO
20041737,23,NO
20041792,23,YES
20042070,23,YES
20042156,23,YES
20042440,23,NO
20042533,23,YES
20042570,23,YES
20042806,23,NO
19730075,24,YES
19730109,24,NO
19730134,24,NO
19730153,24,NO
19730204,24,NO
19730215,24,NO
19730243,24,YES
19730326,24,NO
19730327,24,YES
19730390,24,NO
19730397,24,YES
19730412,24,NO
19730429,24,YES
19730529,24,NO
19730537,24,YES
19730541,24,YES
19730564,24,YES
19730591,24,YES
19730604,24,YES
19730606,24,YES
19730641,24,YES
19730737,24,YES
19730791,24,YES
19730807,24,NO
19730919,24,YES
19730920,24,NO
19730923,24,YES
19730992,24,YES
19731062,24,NO
19731091,24,NO
19731095,24,NO
19731106,24,YES
19731122,24,NO
19731123,24,YES
19731173,24,NO
19731202,24,NO
19731227,24,YES
19731239,24,NO
19731257,24,YES
19731318,24,YES
19731357,24,NO
19731473,24,YES
19731483,24,YES
19750037,24,YES
19750039,24,YES
19750060,24,NO
19750100,24,NO
19750125,24,YES
19750208,24,NO
19750217,24,NO
19750239,24,YES
19750269,24,NO
19750276,24,YES
19750383,24,YES
19750390,24,YES
19750411,24,NO
19750413,24,YES
19750499,24,YES
19750588,24,YES
19750591,24,NO
19750595,24,YES
19750629,24,NO
19750643,24,NO
19750649,24,YES
19750694,24,YES
19750696,24,YES
19750705,24,NO
19751028,24,NO
19751069,24,NO
19751109,24,YES
19751113,24,NO
19751192,24,YES
19751201,24,NO
19751203,24,NO
19751223,24,NO
19751330,24,NO
19751354,24,NO
19751512,24,NO
19751522,24,YES
19751576,24,NO
19751645,24,NO
19751676,24,NO
19751698,24,YES
19751733,24,NO
19751739,24,NO
19760023,24,NO
19760034,24,NO
19760062,24,NO
19760075,24,YES
19760102,24,YES
19760121,24,NO
19760138,24,NO
19760143,24,NO
19760192,24,NO
19760207,24,NO
19760212,24,YES
19760240,24,YES
19760262,24,NO
19760322,24,NO
19760352,24,NO
19760499,24,YES
19760508,24,YES
19760534,24,YES
19760578,24,NO
19760594,24,NO
19760655,24,NO
19760707,24,YES
19760723,24,NO
19760739,24,YES
19761015,24,NO
19761034,24,NO
19761044,24,NO
19761046,24,YES
19761105,24,NO
19761181,24,NO
19761288,24,YES
19761349,24,NO
19761446,24,NO
19761520,24,YES
19761539,24,NO
19761554,24,YES
19761681,24,YES
19761721,24,YES
19761724,24,YES
19761726,24,NO
19761749,24,NO
19780016,24,YES
19780091,24,NO
19780099,24,NO
19780138,24,NO
19780230,24,NO
19780233,24,NO
19780261,24,NO
19780265,24,NO
19780292,24,NO
19780318,24,NO
19780348,24,NO
19780381,24,YES
19780391,24,NO
19780421,24,NO
19780424,24,NO
19780433,24,NO
19780452,24,NO
19780527,24,YES
19780540,24,YES
19780588,24,NO
19780648,24,NO
19780661,24,YES
19780669,24,YES
19780720,24,YES
19780728,24,NO
19780730,24,YES
19780757,24,NO
19780890,24,NO
19780930,24,NO
19781049,24,NO
19781088,24,NO
19781135,24,NO
19781138,24,YES
19781155,24,NO
19781161,24,NO
19781182,24,YES
19781245,24,NO
19781247,24,YES
19781354,24,NO
19781380,24,NO
19781452,24,NO
19800005,24,YES
19800016,24,NO
19800021,24,NO
19800054,24,YES
19800225,24,NO
19800277,24,YES
19800292,24,NO
19800318,24,NO
19800371,24,NO
19800399,24,YES
19800452,24,NO
19800468,24,NO
19800495,24,NO
19800518,24,YES
19800527,24,NO
19800560,24,NO
19800574,24,NO
19800711,24,NO
19800758,24,NO
19800768,24,NO
19800911,24,NO
19800917,24,YES
19800952,24,NO
19800962,24,NO
19800990,24,NO
19801001,24,NO
19801018,24,NO
19801082,24,NO
19801092,24,NO
19801100,24,YES
19801117,24,NO
19801133,24,NO
19801135,24,NO
19801224,24,YES
19801283,24,YES
19801339,24,YES
19801393,24,NO
19801427,24,YES
19801468,24,YES
19830001,24,NO
19830220,24,NO
19830233,24,NO
19830253,24,YES
19830275,24,NO
19830285,24,YES
19830302,24,YES
19830419,24,NO
19830481,24,NO
19830507,24,NO
19830515,24,YES
19830565,24,NO
19830760,24,YES
19830775,24,NO
19830806,24,NO
19830850,24,YES
19830873,24,NO
19830919,24,YES
19830937,24,NO
19830938,24,YES
19831051,24,YES
19831128,24,YES
19831209,24,NO
19831269,24,NO
19831271,24,NO
19831274,24,NO
19831307,24,NO
19831311,24,NO
19831368,24,NO
19831400,24,NO
19831404,24,NO
19831428,24,YES
19831487,24,NO
19831502,24,YES
19831568,24,NO
19831598,24,NO
19840051,24,YES
19840092,24,YES
19840125,24,NO
19840167,24,NO
19840217,24,YES
19840241,24,NO
19840409,24,NO
19840416,24,YES
19840420,24,NO
19840449,24,NO
19840456,24,NO
19840458,24,YES
19840470,24,YES
19840499,24,NO
19840559,24,NO
19840567,24,YES
19840569,24,NO
19840570,24,YES
19840578,24,NO
19840581,24,YES
19840598,24,YES
19840644,24,NO
19840655,24,YES
19840670,24,NO
19840697,24,NO
19840759,24,NO
19840819,24,YES
19840863,24,NO
19840876,24,YES
19840903,24,YES
19840906,24,NO
19840921,24,NO
19840940,24,YES
19841084,24,NO
19841100,24,NO
19841153,24,NO
19841229,24,NO
19841239,24,NO
19841241,24,NO
19841254,24,NO
19841288,24,NO
19841327,24,YES
19841378,24,YES
19841389,24,NO
19841424,24,NO
19841438,24,YES
19841463,24,YES
19860011,24,NO
19860045,24,YES
19860050,24,NO
19860145,24,YES
19860171,24,YES
19860189,24,NO
19860213,24,YES
19860408,24,NO
19860473,24,NO
19860548,24,YES
19860602,24,NO
19860606,24,YES
19860620,24,YES
19860663,24,NO
19860671,24,YES
19860848,24,YES
19860869,24,NO
19860882,24,NO
19860889,24,NO
19860892,24,YES
19861119,24,YES
19861179,24,YES
19861206,24,NO
19861289,24,NO
19861299,24,NO
19861323,24,NO
19861367,24,NO
19861378,24,YES
19870015,24,NO
19870160,24,NO
19870231,24,YES
19870249,24,YES
19870250,24,YES
19870252,24,NO
19870282,24,NO
19870286,24,YES
19870340,24,NO
19870341,24,NO
19870367,24,YES
19870371,24,NO
19870512,24,NO
19870548,24,YES
19870579,24,NO
19870589,24,YES
19870788,24,NO
19870819,24,YES
19870829,24,NO
19870863,24,NO
19870903,24,NO
19871118,24,YES
19871194,24,YES
19871196,24,YES
19871282,24,NO
19871309,24,YES
19871366,24,YES
19871372,24,NO
19871421,24,YES
19872082,24,NO
19872116,24,NO
19872135,24,NO
19872265,24,NO
19872296,24,YES
19880009,24,YES
19880019,24,NO
19880021,24,NO
19880211,24,YES
19880279,24,NO
19880318,24,NO
19880466,24,YES
19880476,24,NO
19880654,24,NO
19880795,24,YES
19880886,24,YES
19881124,24,NO
19881172,24,NO
19881215,24,NO
19881358,24,NO
19881387,24,YES
19881390,24,NO
19881398,24,YES
19890057,24,NO
19890090,24,NO
19890219,24,NO
19890303,24,NO
19890319,24,YES
19890426,24,YES
19890489,24,NO
19890564,24,NO
19890840,24,NO
19890858,24,NO
19891268,24,YES
19891431,24,NO
19891439,24,NO
19891462,24,YES
19891467,24,YES
19891473,24,NO
19900038,24,YES
19900079,24,NO
19900159,24,YES
19900160,24,YES
19900181,24,YES
19900271,24,NO
19900485,24,NO
19900540,24,NO
19900599,24,YES
19900827,24,YES
19900894,24,YES
19900923,24,NO
19900973,24,NO
19901111,24,NO
19901112,24,NO
19901368,24,NO
19901372,24,NO
19910027,24,YES
19910098,24,YES
19910153,24,NO
19910242,24,YES
19910270,24,NO
19910444,24,YES
19910576,24,YES
19910599,24,NO
19910658,24,NO
19910744,24,NO
19910777,24,YES
19910841,24,YES
19910842,24,YES
19911073,24,NO
19911096,24,NO
19911229,24,NO
19911256,24,NO
19911355,24,YES
19930280,24,YES
19930290,24,YES
19930545,24,YES
19930578,24,NO
19930604,24,NO
19930831,24,NO
19930971,24,NO
19931042,24,NO
19931113,24,NO
19931227,24,NO
19931388,24,NO
19931400,24,NO
19931439,24,YES
19931453,24,NO
19931592,24,NO
19931595,24,NO
19940084,24,YES
19940124,24,NO
19940264,24,NO
19940456,24,YES
19940600,24,NO
19940737,24,NO
19940758,24,NO
19940804,24,YES
19941066,24,NO
19941202,24,NO
19941254,24,NO
19941318,24,NO
19941349,24,NO
19941413,24,NO
19941526,24,NO
19941543,24,NO
19941716,24,YES
19941816,24,NO
19941820,24,NO
19942042,24,NO
19942203,24,YES
19942332,24,NO
19942401,24,NO
19942434,24,NO
19942445,24,YES
19942593,24,YES
19942850,24,NO
19942972,24,YES
19960024,24,NO
19960116,24,NO
19960255,24,NO
19960320,24,NO
19960354,24,YES
19960361,24,NO
19960597,24,YES
19960598,24,NO
19960641,24,NO
19960642,24,NO
19960687,24,YES
19960772,24,NO
